model,dataset,source,series,runtime_sec,n_train,n_test,sliding_window,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
FITS,MSL,mtsbench,MSL/MSL_M-2,34.5,2208,2277,43,0.5518107830222052,0.589477046327042,0.5674630174934238,0.6055519706975233,0.013876843018213356,0.9982502187226596,0.7999999999999995,0.30380630385488044,0.8387540055562168
FITS,MSL,mtsbench,MSL/MSL_M-3,32.03,2037,2127,276,0.10409975040484895,0.42476787944172134,0.15863414207775653,0.5680452653855461,0.022388059701492536,0.9728682170542635,0.2999999999999997,0.15713340379140606,0.7357587596913071
FITS,MSL,mtsbench,MSL/MSL_M-4,32.86,2076,2038,44,0.09218590536376556,0.3613414277974838,0.10173277173544973,0.39504055732258886,0.007462686567164179,0.9691119691119691,0.111111111111111,0.15909669962279627,0.7056850238050214
FITS,MSL,mtsbench,MSL/MSL_M-5,32.75,2032,2303,15,0.14364800878694342,0.5209524694574529,0.14676665575852496,0.5278259085204774,0.018633540372670808,0.9709677419354839,0.24999999999999975,0.16758064372682077,0.7193524625915055
FITS,MSL,mtsbench,MSL/MSL_M-6,25.82,1565,2049,125,0.12742169103923454,0.5982762904160801,0.16235194844211412,0.6866043903934061,0.04830917874396135,0.9451697127937336,0.32258064516129004,0.13078269747177176,0.678051955486191
FITS,MSL,mtsbench,MSL/MSL_M-7,25.55,1587,2156,244,0.07662392683310705,0.6990050829900508,0.14213662457711224,0.8215797974514291,0.01652892561983471,0.9140271493212669,0.09523809523809514,0.07857592709220909,0.6198020473727723
FITS,MSL,mtsbench,MSL/MSL_P-10,66.2,4308,6100,125,0.12031200152139322,0.8822810986534756,0.17460114236487714,0.9219521133688319,0.1005586592178771,0.8704318936877077,0.31578947368421023,0.045934270131806176,0.8534329894314476
FITS,MSL,mtsbench,MSL/MSL_P-11,61.54,3969,3535,40,0.07165394368778376,0.553099751192314,0.07976981143820869,0.5983982936346102,0.008032128514056224,0.6028169014084507,0.08695652173913027,0.049924249597575986,0.6282879308644056
FITS,MSL,mtsbench,MSL/MSL_P-14,45.71,2880,6100,125,0.168271847997418,0.8922619264303829,0.20740273163699782,0.9213540496428456,0.10833333333333334,0.8872549019607843,0.36111111111111077,0.061428545418130844,0.8418323735271642
FITS,MSL,mtsbench,MSL/MSL_P-15,57.36,3682,2856,125,0.0063738293797084246,0.41689762324682955,0.01095333266580304,0.5203059417723663,0.0,0.0,0.0,0.0,0.05125732316747208
FITS,MSL,mtsbench,MSL/MSL_S-2,15.08,926,1827,125,0.029461291764622415,0.8418602322787345,0.13390833564889532,0.9407502047572893,0.0,0.0,0.0,0.0,0.6831741153028467
FITS,MSL,mtsbench,MSL/MSL_T-12,18.47,1145,2430,125,0.14058754005701737,0.7516867163703653,0.17427766703742026,0.8254571182037181,0.08391608391608392,0.937984496124031,0.42857142857142816,0.08530552212862683,0.8394832366675024
FITS,MSL,mtsbench,MSL/MSL_T-13,17.83,1145,1215,125,0.17968200642987517,0.6966152965194442,0.21225779527612343,0.7394299964846827,0.011834319526627219,0.9467084639498433,0.10526315789473673,0.1623205492752618,0.5496437105383477
FITS,MSL,mtsbench,MSL/MSL_T-4,35.09,2272,2217,70,0.03164437786365061,0.48251153752732573,0.04313758907961124,0.5949506506832739,0.0,0.0,0.0,0.0,0.5879790404390897
FITS,MSL,mtsbench,MSL/MSL_T-5,35.02,2272,2218,125,0.018525536487762853,0.6627245929253229,0.11942789264157087,0.9034294402685763,0.0,0.0,0.0,0.0,0.7105544326788286
FITS,MSL,mtsbench,MSL/MSL_T-8,10.98,748,1519,125,0.08294545294147063,0.5753109994880097,0.14897466594845352,0.737541982756686,0.018518518518518517,0.7261904761904762,0.24999999999999964,0.07230886683389684,0.5727454204287585
FITS,MITDB,mtsbench,MITDB/MITDB_100,123.02,128264,520000,275,0.020516006726394895,0.4674868887694968,0.02508757743996418,0.5589862455926273,0.02299412915851272,0.5907175448283879,0.03850617873967361,0.0013444843191338788,0.6681872897562396
FITS,MITDB,mtsbench,MITDB/MITDB_101,61.79,128599,520000,125,0.01761172319707424,0.5182384954625079,0.004916704076338803,0.5511783857636685,0.019783501306457632,0.2698736241337138,0.02312643176611757,0.0015872972977313026,0.6701488199026799
FITS,MITDB,mtsbench,MITDB/MITDB_102,119.38,120701,520000,299,0.018876768777981622,0.515678164117249,0.02275225870093904,0.5779890872382325,0.01579871269748391,0.6838734717640209,0.03208556149732617,0.0018743576515236535,0.661707372696875
